epi_week,date,country,state,city,newDeaths,deaths,newCases,totalCases,deathsMS,totalCasesMS,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,recovered,suspects,tests,tests_per_100k_inhabitants,vaccinated,vaccinated_per_100_inhabitants,vaccinated_second,vaccinated_second_per_100_inhabitants,vaccinated_single,vaccinated_single_per_100_inhabitants,vaccinated_third,vaccinated_third_per_100_inhabitants
213,2022-03-28,Brazil,BA,TOTAL,14,29672,52,1530106,29672,1530106,199.5016,10287.76586,0.01939,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10233614.0,68.80636,266874.0,1.79434,4741659.0,31.88085
213,2022-03-29,Brazil,BA,TOTAL,16,29688,841,1530947,29688,1530947,199.60917,10293.42037,0.01939,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10241048.0,68.85634,266874.0,1.79434,4757553.0,31.98771
213,2022-03-30,Brazil,BA,TOTAL,12,29700,877,1531824,29700,1531824,199.68986,10299.31694,0.01939,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10241048.0,68.85634,266874.0,1.79434,4794220.0,32.23425
213,2022-03-31,Brazil,BA,TOTAL,13,29713,858,1532682,29713,1532682,199.77726,10305.08576,0.01939,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10242193.0,68.86404,266874.0,1.79434,4837042.0,32.52216
213,2022-04-01,Brazil,BA,TOTAL,5,29718,686,1533368,29718,1533368,199.81088,10309.69812,0.01938,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10256345.0,68.95919,266874.0,1.79434,4882567.0,32.82825
213,2022-04-02,Brazil,BA,TOTAL,5,29723,616,1533984,29723,1533984,199.8445,10313.83984,0.01938,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10256675.0,68.96141,266874.0,1.79434,4887144.0,32.85903
214,2022-04-03,Brazil,BA,TOTAL,3,29726,67,1534051,29726,1534051,199.86467,10314.29032,0.01938,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10256710.0,68.96165,266874.0,1.79434,4887976.0,32.86462
214,2022-04-04,Brazil,BA,TOTAL,5,29731,0,1534051,29731,1534051,199.89829,10314.29032,0.01938,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10256710.0,68.96165,266874.0,1.79434,4905776.0,32.9843
214,2022-04-05,Brazil,BA,TOTAL,1,29732,0,1534051,29732,1534051,199.90501,10314.29032,0.01938,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10259295.0,68.97903,268446.0,1.80491,4933025.0,33.16751
214,2022-04-06,Brazil,BA,TOTAL,2,29734,1109,1535160,29734,1535160,199.91846,10321.74675,0.01937,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10265582.0,69.0213,268583.0,1.80584,4971736.0,33.42779
214,2022-04-07,Brazil,BA,TOTAL,14,29748,879,1536039,29748,1536039,200.01259,10327.65676,0.01937,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10265582.0,69.0213,268583.0,1.80584,4971736.0,33.42779
214,2022-04-08,Brazil,BA,TOTAL,14,29762,248,1536287,29762,1536287,200.10672,10329.32421,0.01937,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10266419.0,69.02693,268583.0,1.80584,4995059.0,33.5846
214,2022-04-09,Brazil,BA,TOTAL,6,29768,476,1536763,29768,1536763,200.14706,10332.52462,0.01937,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10266419.0,69.02693,269189.0,1.80991,5051334.0,33.96297
215,2022-04-10,Brazil,BA,TOTAL,5,29773,35,1536798,29773,1536798,200.18068,10332.75995,0.01937,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10269440.0,69.04724,269226.0,1.81016,5075145.0,34.12306
215,2022-04-11,Brazil,BA,TOTAL,4,29777,52,1536850,29777,1536850,200.20757,10333.10957,0.01938,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10274591.0,69.08187,269226.0,1.81016,5083271.0,34.1777
215,2022-04-12,Brazil,BA,TOTAL,12,29789,490,1537340,29789,1537340,200.28825,10336.40412,0.01938,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10274591.0,69.08187,269226.0,1.81016,5107879.0,34.34315
215,2022-04-13,Brazil,BA,TOTAL,4,29793,702,1538042,29793,1538042,200.31515,10341.12406,0.01937,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10274591.0,69.08187,269226.0,1.81016,5129740.0,34.49014
215,2022-04-14,Brazil,BA,TOTAL,4,29797,494,1538536,29797,1538536,200.34204,10344.4455,0.01937,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10287434.0,69.16822,269226.0,1.81016,5175251.0,34.79613
215,2022-04-15,Brazil,BA,TOTAL,3,29800,451,1538987,29800,1538987,200.36221,10347.47783,0.01936,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10287434.0,69.16822,269226.0,1.81016,5175251.0,34.79613
215,2022-04-16,Brazil,BA,TOTAL,2,29802,30,1539017,29802,1539017,200.37566,10347.67954,0.01936,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10288668.0,69.17652,269226.0,1.81016,5200342.0,34.96483
216,2022-04-17,Brazil,BA,TOTAL,1,29803,32,1539049,29803,1539049,200.38238,10347.89469,0.01936,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10288668.0,69.17652,269226.0,1.81016,5200342.0,34.96483
216,2022-04-18,Brazil,BA,TOTAL,6,29809,14,1539063,29809,1539063,200.42272,10347.98882,0.01937,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10288668.0,69.17652,269226.0,1.81016,5200342.0,34.96483
216,2022-04-19,Brazil,BA,TOTAL,8,29817,678,1539741,29817,1539741,200.47651,10352.5474,0.01936,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10290902.0,69.19154,269888.0,1.81461,5214889.0,35.06264
216,2022-04-20,Brazil,BA,TOTAL,4,29821,248,1539989,29821,1539989,200.50341,10354.21484,0.01936,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10305174.0,69.2875,269888.0,1.81461,5248933.0,35.29154
216,2022-04-21,Brazil,BA,TOTAL,4,29825,522,1540511,29825,1540511,200.5303,10357.72454,0.01936,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10348466.0,69.57858,269888.0,1.81461,5334634.0,35.86775
216,2022-04-22,Brazil,BA,TOTAL,6,29831,36,1540547,29831,1540547,200.57064,10357.96659,0.01936,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10348466.0,69.57858,269888.0,1.81461,5334634.0,35.86775
216,2022-04-23,Brazil,BA,TOTAL,3,29834,508,1541055,29834,1541055,200.59081,10361.38216,0.01936,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10351738.0,69.60057,269888.0,1.81461,5356219.0,36.01288
217,2022-04-24,Brazil,BA,TOTAL,6,29840,22,1541077,29840,1541077,200.63115,10361.53008,0.01936,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10351738.0,69.60057,269888.0,1.81461,5356219.0,36.01288
217,2022-04-25,Brazil,BA,TOTAL,3,29843,19,1541096,29843,1541096,200.65133,10361.65783,0.01936,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10353015.0,69.60916,269888.0,1.81461,5358972.0,36.03139
217,2022-04-26,Brazil,BA,TOTAL,3,29846,467,1541563,29846,1541563,200.6715,10364.79773,0.01936,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10353015.0,69.60916,269888.0,1.81461,5358972.0,36.03139
217,2022-04-27,Brazil,BA,TOTAL,2,29848,534,1542097,29848,1542097,200.68494,10368.38811,0.01936,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10358627.0,69.64689,269888.0,1.81461,5409214.0,36.3692
217,2022-04-28,Brazil,BA,TOTAL,7,29855,304,1542401,29855,1542401,200.73201,10370.43208,0.01936,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10366211.0,69.69788,269888.0,1.81461,5421913.0,36.45458
217,2022-04-29,Brazil,BA,TOTAL,1,29856,200,1542601,29856,1542601,200.73873,10371.77679,0.01935,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10366211.0,69.69788,269888.0,1.81461,5431724.0,36.52054
217,2022-04-30,Brazil,BA,TOTAL,0,29856,279,1542880,29856,1542880,200.73873,10373.65266,0.01935,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10366211.0,69.69788,269888.0,1.81461,5431724.0,36.52054
218,2022-05-01,Brazil,BA,TOTAL,0,29856,27,1542907,29856,1542907,200.73873,10373.8342,0.01935,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10366211.0,69.69788,269888.0,1.81461,5431724.0,36.52054
218,2022-05-02,Brazil,BA,TOTAL,2,29858,34,1542941,29858,1542941,200.75218,10374.0628,0.01935,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10369289.0,69.71858,269888.0,1.81461,5469601.0,36.77521
218,2022-05-03,Brazil,BA,TOTAL,2,29860,346,1543287,29860,1543287,200.76563,10376.38916,0.01935,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10369289.0,69.71858,269888.0,1.81461,5482665.0,36.86305
218,2022-05-04,Brazil,BA,TOTAL,2,29862,577,1543864,29862,1543864,200.77907,10380.26865,0.01934,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10369289.0,69.71858,269888.0,1.81461,5482665.0,36.86305
218,2022-05-05,Brazil,BA,TOTAL,1,29863,136,1544000,29863,1544000,200.7858,10381.18306,0.01934,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10369289.0,69.71858,269888.0,1.81461,5486070.0,36.88594
218,2022-05-06,Brazil,BA,TOTAL,6,29869,295,1544295,29869,1544295,200.82614,10383.16651,0.01934,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10369289.0,69.71858,269888.0,1.81461,5548257.0,37.30406
218,2022-05-07,Brazil,BA,TOTAL,2,29871,257,1544552,29871,1544552,200.83958,10384.89446,0.01934,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10369289.0,69.71858,269888.0,1.81461,5548257.0,37.30406
219,2022-05-08,Brazil,BA,TOTAL,0,29871,1,1544553,29871,1544553,200.83958,10384.90119,0.01934,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10369289.0,69.71858,269888.0,1.81461,5566539.0,37.42698
219,2022-05-09,Brazil,BA,TOTAL,5,29876,23,1544576,29876,1544576,200.8732,10385.05583,0.01934,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10370040.0,69.72363,269888.0,1.81461,5594092.0,37.61224
219,2022-05-10,Brazil,BA,TOTAL,9,29885,306,1544882,29885,1544882,200.93371,10387.11324,0.01934,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10370040.0,69.72363,269888.0,1.81461,5594092.0,37.61224
219,2022-05-11,Brazil,BA,TOTAL,0,29885,423,1545305,29885,1545305,200.93371,10389.95731,0.01934,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10370040.0,69.72363,269888.0,1.81461,5594092.0,37.61224
219,2022-05-12,Brazil,BA,TOTAL,2,29887,254,1545559,29887,1545559,200.94716,10391.66509,0.01934,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10375723.0,69.76184,273058.0,1.83592,5632005.0,37.86715
219,2022-05-13,Brazil,BA,TOTAL,2,29889,256,1545815,29889,1545815,200.96061,10393.38633,0.01934,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10380433.0,69.79351,273058.0,1.83592,5661480.0,38.06532
219,2022-05-14,Brazil,BA,TOTAL,2,29891,147,1545962,29891,1545962,200.97406,10394.37469,0.01933,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10380433.0,69.79351,273058.0,1.83592,5661480.0,38.06532
220,2022-05-15,Brazil,BA,TOTAL,0,29891,11,1545973,29891,1545973,200.97406,10394.44865,0.01933,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10380433.0,69.79351,273058.0,1.83592,5661480.0,38.06532
220,2022-05-16,Brazil,BA,TOTAL,4,29895,24,1545997,29895,1545997,201.00095,10394.61001,0.01934,1484295.0,302676.0,2689354.0,18082.04416,11616582.0,78.10483,10388432.0,69.84729,273058.0,1.83592,5671445.0,38.13232
220,2022-05-17,Brazil,BA,TOTAL,3,29898,298,1546295,29898,1546295,201.02112,10396.61364,0.01934,1484295.0,302676.0,2689354.0,18082.04416,11618548.0,78.11805,10391366.0,69.86702,273058.0,1.83592,5705064.0,38.35836
220,2022-05-18,Brazil,BA,TOTAL,4,29902,26,1546321,29902,1546321,201.04802,10396.78845,0.01934,1484295.0,302676.0,2689354.0,18082.04416,11618548.0,78.11805,10391366.0,69.86702,273058.0,1.83592,5705064.0,38.35836
220,2022-05-19,Brazil,BA,TOTAL,5,29907,15,1546336,29907,1546336,201.08163,10396.8893,0.01934,1484295.0,302676.0,2689354.0,18082.04416,11618548.0,78.11805,10394149.0,69.88573,273058.0,1.83592,5728010.0,38.51264
220,2022-05-20,Brazil,BA,TOTAL,9,29916,30,1546366,29916,1546366,201.14215,10397.09101,0.01935,1484295.0,302676.0,2689354.0,18082.04416,11618548.0,78.11805,10395726.0,69.89633,273058.0,1.83592,5749333.0,38.65601
220,2022-05-21,Brazil,BA,TOTAL,1,29917,358,1546724,29917,1546724,201.14887,10399.49805,0.01934,1484295.0,302676.0,2689354.0,18082.04416,11618548.0,78.11805,10395726.0,69.89633,273058.0,1.83592,5749333.0,38.65601
221,2022-05-22,Brazil,BA,TOTAL,2,29919,13,1546737,29919,1546737,201.16232,10399.58545,0.01934,1484295.0,302676.0,2689354.0,18082.04416,11618548.0,78.11805,10395726.0,69.89633,273058.0,1.83592,5749333.0,38.65601
221,2022-05-23,Brazil,BA,TOTAL,1,29920,20,1546757,29920,1546757,201.16904,10399.71992,0.01934,1484295.0,302676.0,2689354.0,18082.04416,11639489.0,78.25885,10402818.0,69.94401,273058.0,1.83592,5784722.0,38.89395
221,2022-05-24,Brazil,BA,TOTAL,2,29922,317,1547074,29922,1547074,201.18249,10401.85129,0.01934,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10402818.0,69.94401,273058.0,1.83592,5801031.0,39.0036
221,2022-05-25,Brazil,BA,TOTAL,0,29922,298,1547372,29922,1547372,201.18249,10403.85492,0.01934,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10408505.0,69.98225,273058.0,1.83592,5821273.0,39.1397
221,2022-05-26,Brazil,BA,TOTAL,0,29922,389,1547761,29922,1547761,201.18249,10406.47038,0.01933,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10408505.0,69.98225,273058.0,1.83592,5821273.0,39.1397
221,2022-05-27,Brazil,BA,TOTAL,2,29924,390,1548151,29924,1548151,201.19593,10409.09257,0.01933,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10408989.0,69.98551,274799.0,1.84763,5851867.0,39.3454
221,2022-05-28,Brazil,BA,TOTAL,2,29926,303,1548454,29926,1548454,201.20938,10411.12981,0.01933,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10414062.0,70.01961,274799.0,1.84763,5858982.0,39.39324
222,2022-05-29,Brazil,BA,TOTAL,0,29926,30,1548484,29926,1548484,201.20938,10411.33152,0.01933,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10414062.0,70.01961,274799.0,1.84763,5858982.0,39.39324
222,2022-05-30,Brazil,BA,TOTAL,9,29935,15,1548499,29935,1548499,201.26989,10411.43237,0.01933,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10414547.0,70.02287,275063.0,1.8494,5868017.0,39.45399
222,2022-05-31,Brazil,BA,TOTAL,3,29938,493,1548992,29938,1548992,201.29006,10414.74709,0.01933,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10414547.0,70.02287,275063.0,1.8494,5868017.0,39.45399
222,2022-06-01,Brazil,BA,TOTAL,1,29939,472,1549464,29939,1549464,201.29679,10417.92061,0.01932,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10414547.0,70.02287,275063.0,1.8494,5868017.0,39.45399
222,2022-06-02,Brazil,BA,TOTAL,3,29942,401,1549865,29942,1549865,201.31696,10420.61676,0.01932,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10414547.0,70.02287,275063.0,1.8494,5868017.0,39.45399
222,2022-06-03,Brazil,BA,TOTAL,0,29942,0,1549865,29942,1549865,201.31696,10420.61676,0.01932,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10416346.0,70.03497,275480.0,1.85221,5875028.0,39.50113
222,2022-06-04,Brazil,BA,TOTAL,0,29942,0,1549865,29942,1549865,201.31696,10420.61676,0.01932,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10416346.0,70.03497,276111.0,1.85645,5875028.0,39.50113
223,2022-06-05,Brazil,BA,TOTAL,0,29942,0,1549865,29942,1549865,201.31696,10420.61676,0.01932,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10416346.0,70.03497,276111.0,1.85645,5875028.0,39.50113
223,2022-06-06,Brazil,BA,TOTAL,4,29946,0,1549865,29946,1549865,201.34385,10420.61676,0.01932,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10416346.0,70.03497,276163.0,1.8568,5877578.0,39.51827
223,2022-06-07,Brazil,BA,TOTAL,2,29948,1543,1551408,29948,1551408,201.3573,10430.99122,0.0193,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10416346.0,70.03497,276163.0,1.8568,5925591.0,39.84109
223,2022-06-08,Brazil,BA,TOTAL,2,29950,791,1552199,29950,1552199,201.37075,10436.30956,0.0193,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10421902.0,70.07233,276163.0,1.8568,5978981.0,40.20006
223,2022-06-09,Brazil,BA,TOTAL,1,29951,735,1552934,29951,1552934,201.37747,10441.25138,0.01929,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10422532.0,70.07656,276163.0,1.8568,6007273.0,40.39029
223,2022-06-10,Brazil,BA,TOTAL,2,29953,782,1553716,29953,1553716,201.39092,10446.50921,0.01928,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10422532.0,70.07656,276163.0,1.8568,6024994.0,40.50943
223,2022-06-11,Brazil,BA,TOTAL,3,29956,747,1554463,29956,1554463,201.41109,10451.53171,0.01927,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10422532.0,70.07656,276163.0,1.8568,6024994.0,40.50943
224,2022-06-12,Brazil,BA,TOTAL,0,29956,186,1554649,29956,1554649,201.41109,10452.78229,0.01927,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10422532.0,70.07656,276163.0,1.8568,6024994.0,40.50943
224,2022-06-13,Brazil,BA,TOTAL,3,29959,92,1554741,29959,1554741,201.43126,10453.40086,0.01927,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10422532.0,70.07656,276163.0,1.8568,6024994.0,40.50943
224,2022-06-14,Brazil,BA,TOTAL,2,29961,952,1555693,29961,1555693,201.44471,10459.80169,0.01926,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10422532.0,70.07656,276163.0,1.8568,6063122.0,40.76579
224,2022-06-15,Brazil,BA,TOTAL,1,29962,1048,1556741,29962,1556741,201.45143,10466.84799,0.01925,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10422532.0,70.07656,276163.0,1.8568,6065579.0,40.78231
224,2022-06-16,Brazil,BA,TOTAL,7,29969,1082,1557823,29969,1557823,201.49849,10474.12288,0.01924,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10425764.0,70.09829,278235.0,1.87073,6098345.0,41.00261
224,2022-06-17,Brazil,BA,TOTAL,6,29975,253,1558076,29975,1558076,201.53884,10475.82395,0.01924,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10425764.0,70.09829,278235.0,1.87073,6098345.0,41.00261
224,2022-06-18,Brazil,BA,TOTAL,6,29981,887,1558963,29981,1558963,201.57918,10481.78775,0.01923,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10425764.0,70.09829,278235.0,1.87073,6098345.0,41.00261
225,2022-06-19,Brazil,BA,TOTAL,4,29985,269,1559232,29985,1559232,201.60607,10483.59639,0.01923,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10425764.0,70.09829,278235.0,1.87073,6098345.0,41.00261
225,2022-06-20,Brazil,BA,TOTAL,5,29990,165,1559397,29990,1559397,201.63969,10484.70577,0.01923,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10425764.0,70.09829,278235.0,1.87073,6098345.0,41.00261
225,2022-06-21,Brazil,BA,TOTAL,10,30000,1609,1561006,30000,1561006,201.70692,10495.52399,0.01922,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10428214.0,70.11477,278235.0,1.87073,6201040.0,41.69309
225,2022-06-22,Brazil,BA,TOTAL,9,30009,1991,1562997,30009,1562997,201.76744,10508.91061,0.0192,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10428214.0,70.11477,278235.0,1.87073,6209831.0,41.7522
225,2022-06-23,Brazil,BA,TOTAL,1,30010,1903,1564900,30010,1564900,201.77416,10521.70555,0.01918,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10428214.0,70.11477,278235.0,1.87073,6234554.0,41.91842
225,2022-06-24,Brazil,BA,TOTAL,1,30011,1315,1566215,30011,1566215,201.78088,10530.54703,0.01916,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10428214.0,70.11477,278235.0,1.87073,6240694.0,41.95971
225,2022-06-25,Brazil,BA,TOTAL,0,30011,162,1566377,30011,1566377,201.78088,10531.63625,0.01916,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10428214.0,70.11477,278235.0,1.87073,6240694.0,41.95971
226,2022-06-26,Brazil,BA,TOTAL,2,30013,677,1567054,30013,1567054,201.79433,10536.1881,0.01915,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10428214.0,70.11477,278235.0,1.87073,6240694.0,41.95971
226,2022-06-27,Brazil,BA,TOTAL,6,30019,367,1567421,30019,1567421,201.83467,10538.65565,0.01915,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10428214.0,70.11477,278235.0,1.87073,6269528.0,42.15357
226,2022-06-28,Brazil,BA,TOTAL,5,30024,2624,1570045,30024,1570045,201.86829,10556.29829,0.01912,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10428214.0,70.11477,282445.0,1.89904,6269528.0,42.15357
226,2022-06-29,Brazil,BA,TOTAL,1,30025,2744,1572789,30025,1572789,201.87501,10574.74775,0.01909,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10428214.0,70.11477,282445.0,1.89904,6317522.0,42.47626
226,2022-06-30,Brazil,BA,TOTAL,6,30031,3720,1576509,30031,1576509,201.91536,10599.7594,0.01905,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10428214.0,70.11477,282445.0,1.89904,6327179.0,42.54119
226,2022-07-01,Brazil,BA,TOTAL,9,30040,4298,1580807,30040,1580807,201.97587,10628.65728,0.019,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10428214.0,70.11477,282445.0,1.89904,6327179.0,42.54119
226,2022-07-02,Brazil,BA,TOTAL,5,30045,3480,1584287,30045,1584287,202.00949,10652.05529,0.01896,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10428214.0,70.11477,282445.0,1.89904,6327179.0,42.54119
227,2022-07-03,Brazil,BA,TOTAL,1,30046,896,1585183,30046,1585183,202.01621,10658.0796,0.01895,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10428214.0,70.11477,282445.0,1.89904,6327179.0,42.54119
227,2022-07-04,Brazil,BA,TOTAL,1,30047,1105,1586288,30047,1586288,202.02293,10665.50914,0.01894,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10428214.0,70.11477,282445.0,1.89904,6356163.0,42.73607
227,2022-07-05,Brazil,BA,TOTAL,2,30049,4981,1591269,30049,1591269,202.03638,10698.99921,0.01888,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10428214.0,70.11477,282445.0,1.89904,6378190.0,42.88417
227,2022-07-06,Brazil,BA,TOTAL,17,30066,4780,1596049,30066,1596049,202.15068,10731.13785,0.01884,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10428214.0,70.11477,282445.0,1.89904,6378190.0,42.88417
227,2022-07-07,Brazil,BA,TOTAL,4,30070,4949,1600998,30070,1600998,202.17757,10764.41277,0.01878,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10431006.0,70.13354,282445.0,1.89904,6423771.0,43.19064
227,2022-07-08,Brazil,BA,TOTAL,2,30072,5210,1606208,30072,1606208,202.19102,10799.44254,0.01872,1484295.0,302676.0,2689354.0,18082.04416,11640959.0,78.26873,10431006.0,70.13354,282445.0,1.89904,6423771.0,43.19064
